"STRid","correlation"
"VIVAX_STR_265",-Inf
"VIVAX_STR_267",0.0240309561494282
"VIVAX_STR_270",-Inf
"VIVAX_STR_273",0.00556117503131656
"VIVAX_STR_274",0.0140657151600036
"VIVAX_STR_275",0.0094679550598259
"VIVAX_STR_276",-Inf
"VIVAX_STR_277",0.0145165887261712
"VIVAX_STR_278",-Inf
"VIVAX_STR_279",0.0136954781912765
"VIVAX_STR_280",0.0035809627907094
"VIVAX_STR_282",-Inf
"VIVAX_STR_283",-Inf
"VIVAX_STR_285",0.0105158123440895
"VIVAX_STR_286",-Inf
"VIVAX_STR_287",0.0115290326583238
"VIVAX_STR_288",0.00269628069689644
"VIVAX_STR_289",0.00932044145353749
"VIVAX_STR_291",-Inf
"VIVAX_STR_292",0.0233687520660086
"VIVAX_STR_293",-Inf
"VIVAX_STR_294",0.010239603951217
"VIVAX_STR_295",0.0140681272509004
"VIVAX_STR_297",-Inf
"VIVAX_STR_298",0.0107505859104643
"VIVAX_STR_299",-Inf
"VIVAX_STR_300",0.0149461581039601
"VIVAX_STR_301",0.0364330018430201
"VIVAX_STR_302",0.00101142183790394
"VIVAX_STR_305",0.0139387282422459
"VIVAX_STR_306",0.0141185567748433
"VIVAX_STR_310",0.0164121833730712
"VIVAX_STR_311",0.0158898944193062
"VIVAX_STR_313",0.0192723295883276
"VIVAX_STR_314",0.0194361198696802
"VIVAX_STR_320",-Inf
"VIVAX_STR_321",-Inf
"VIVAX_STR_322",-Inf
"VIVAX_STR_323",0.0157564414365529
"VIVAX_STR_324",-Inf
"VIVAX_STR_325",0.0254311399034819
"VIVAX_STR_326",0.00506452581032413
"VIVAX_STR_327",0.0587331281991223
"VIVAX_STR_328",0.00958320657134165
"VIVAX_STR_329",0.00769687581801562
"VIVAX_STR_330",0.00608885266196655
"VIVAX_STR_332",-Inf
"VIVAX_STR_333",0.0170839903034168
"VIVAX_STR_334",0.00776589675400889
"VIVAX_STR_335",0.00557832770980135
"VIVAX_STR_337",-Inf
"VIVAX_STR_338",0.0202776777433801
"VIVAX_STR_340",0.00784117537274744
"VIVAX_STR_342",0.0238343943563476
"VIVAX_STR_343",0.0141944715177405
"VIVAX_STR_344",0.00796631023401517
"VIVAX_STR_345",-Inf
"VIVAX_STR_346",-Inf
"VIVAX_STR_347",-Inf
"VIVAX_STR_348",0.0101771346867659
"VIVAX_STR_350",0.0150767172699774
"VIVAX_STR_351",0.0441245383739533
"VIVAX_STR_353",0.0260856438383737
"VIVAX_STR_355",0.0155549469302719
"VIVAX_STR_356",0.0138241035263582
"VIVAX_STR_357",-Inf
"VIVAX_STR_358",-Inf
"VIVAX_STR_359",0.00470349429504731
"VIVAX_STR_360",0.00373959989022019
"VIVAX_STR_361",-Inf
"VIVAX_STR_362",-Inf
"VIVAX_STR_363",0.0368620468446605
"VIVAX_STR_364",0.00988814677717872
"VIVAX_STR_365",0.0107708892578112
"VIVAX_STR_366",-Inf
"VIVAX_STR_367",-Inf
"VIVAX_STR_368",-Inf
"VIVAX_STR_369",-Inf
"VIVAX_STR_370",-Inf
"VIVAX_STR_373",-Inf
"VIVAX_STR_374",0.0214927980335088
"VIVAX_STR_375",0.0133780240375661
"VIVAX_STR_376",-Inf
"VIVAX_STR_379",0.0228094352973638
"VIVAX_STR_380",0.00468097418608162
"VIVAX_STR_381",-Inf
"VIVAX_STR_382",0.00795997701382551
"VIVAX_STR_383",0.0134174692925951
"VIVAX_STR_384",-Inf
"VIVAX_STR_385",0.00486823529661847
"VIVAX_STR_386",0.0135394004781892
"VIVAX_STR_389",-Inf
"VIVAX_STR_390",0.00644800440407377
"VIVAX_STR_393",0.00493153546297043
"VIVAX_STR_395",0.0101546036067958
"VIVAX_STR_396",-Inf
"VIVAX_STR_397",-Inf
"VIVAX_STR_399",-Inf
"VIVAX_STR_400",-Inf
"VIVAX_STR_403",0.010294316994007
"VIVAX_STR_405",0.00330142720642284
"VIVAX_STR_406",-Inf
"VIVAX_STR_407",-Inf
"VIVAX_STR_409",-Inf
"VIVAX_STR_410",-Inf
"VIVAX_STR_411",-Inf
"VIVAX_STR_412",-Inf
"VIVAX_STR_416",0.0139438319787559
"VIVAX_STR_418",-Inf
"VIVAX_STR_419",-Inf
"VIVAX_STR_420",-Inf
"VIVAX_STR_423",-Inf
"VIVAX_STR_425",0.0211087048621122
"VIVAX_STR_427",0.00214183375290394
"VIVAX_STR_428",-Inf
"VIVAX_STR_429",-Inf
"VIVAX_STR_430",0.00890065407695871
"VIVAX_STR_431",0.00754118133279091
"VIVAX_STR_437",-Inf
"VIVAX_STR_438",-Inf
"VIVAX_STR_439",0.0194037389059182
"VIVAX_STR_440",-Inf
"VIVAX_STR_441",-Inf
"VIVAX_STR_442",0.0132243648904649
"VIVAX_STR_443",-Inf
"VIVAX_STR_444",-Inf
"VIVAX_STR_445",-Inf
"VIVAX_STR_447",0.013765444828238
"VIVAX_STR_450",0.0104345483912944
"VIVAX_STR_452",0.0189731804749774
"VIVAX_STR_453",-Inf
"VIVAX_STR_454",0.0273966117077189
"VIVAX_STR_456",0.00744034202796771
"VIVAX_STR_457",0.0030222140603787
"VIVAX_STR_458",0.00345672694116924
"VIVAX_STR_459",0.00955684976913504
"VIVAX_STR_460",0.00582794054568173
"VIVAX_STR_461",0.00302993290339392
"VIVAX_STR_463",0.00429825835863561
"VIVAX_STR_464",0.0156304542667107
"VIVAX_STR_466",-Inf
"VIVAX_STR_467",0.00594010983760975
"VIVAX_STR_468",0.00160615793056418
"VIVAX_STR_469",0.00965873085949165
"VIVAX_STR_470",-Inf
"VIVAX_STR_473",0.0117796959862603
"VIVAX_STR_474",0.0156748288916656
"VIVAX_STR_475",0.0046910736194452
"VIVAX_STR_476",0.018830631370607
"VIVAX_STR_477",0.0112269907963185
"VIVAX_STR_478",-Inf
"VIVAX_STR_479",0.0174250427464029
"VIVAX_STR_480",0.00724326696806035
"VIVAX_STR_481",-Inf
"VIVAX_STR_482",0.00237642480978701
"VIVAX_STR_483",0.00394591008243319
"VIVAX_STR_484",0.00172301478731027
"VIVAX_STR_485",0.0240696152713189
"VIVAX_STR_486",0.0219430414994335
"VIVAX_STR_487",0.00357474594635876
"VIVAX_STR_488",0.0118681037877071
"VIVAX_STR_489",-Inf
"VIVAX_STR_490",0.0137166229929886
"VIVAX_STR_491",0.0161989840602557
"VIVAX_STR_492",0.0131731359942224
"VIVAX_STR_493",-Inf
"VIVAX_STR_494",0.0291682766140635
"VIVAX_STR_495",0.00565423802583084
"VIVAX_STR_496",0.00504056336144547
"VIVAX_STR_497",0.019734395492301
"VIVAX_STR_498",0.0356106293017805
"VIVAX_STR_501",0.00444899230324332
"VIVAX_STR_503",0.015608743497399
"VIVAX_STR_504",0.00299694659420429
"VIVAX_STR_506",0.0152948471680871
"VIVAX_STR_507",-Inf
"VIVAX_STR_508",0.0118900852571057
"VIVAX_STR_511",0.00659566152042212
"VIVAX_STR_512",0.00619164875252427
"VIVAX_STR_513",0.00501756414734893
"VIVAX_STR_514",-Inf
"VIVAX_STR_515",0.033281213519078
"VIVAX_STR_517",0.00201721656926724
"VIVAX_STR_518",0.0073068280680405
"VIVAX_STR_520",-Inf
"VIVAX_STR_521",-Inf
"VIVAX_STR_522",-Inf
"VIVAX_STR_523",-Inf
"VIVAX_STR_526",0.00757507052404977
"VIVAX_STR_527",0.00860669569032432
"VIVAX_STR_529",-Inf
"VIVAX_STR_530",0.0235198118415053
"VIVAX_STR_531",0.0167445604311557
"VIVAX_STR_532",-Inf
"VIVAX_STR_533",-Inf
"VIVAX_STR_534",-Inf
"VIVAX_STR_536",0.0154211507433482
"VIVAX_STR_537",0.00266215008501208
"VIVAX_STR_538",0.00593631907290588
"VIVAX_STR_539",0.00826490349594293
"VIVAX_STR_540",0.0064830987781259
"VIVAX_STR_541",-Inf
"VIVAX_STR_544",0.00576230492196879
"VIVAX_STR_547",0.0134083044156886
"VIVAX_STR_548",0.00428744262861752
"VIVAX_STR_549",0.010239603951217
"VIVAX_STR_550",-Inf
"VIVAX_STR_551",0.0156063344742606
"VIVAX_STR_552",-Inf
"VIVAX_STR_553",-Inf
"VIVAX_STR_554",-Inf
"VIVAX_STR_555",0.0184208962509958
"VIVAX_STR_556",0.0156071504485027
"VIVAX_STR_557",0.0305045753189869
"VIVAX_STR_561",0.0145951622388507
"VIVAX_STR_562",-Inf
"VIVAX_STR_563",-Inf
"VIVAX_STR_564",0.00703951074273759
"VIVAX_STR_565",0.00260064103021738
"VIVAX_STR_568",-Inf
"VIVAX_STR_569",0.0138824395945751
"VIVAX_STR_570",-Inf
"VIVAX_STR_575",0.000256271533927504
"VIVAX_STR_578",0.00757061237627746
"VIVAX_STR_579",-Inf
"VIVAX_STR_580",-Inf
"VIVAX_STR_582",0.00721327843045945
"VIVAX_STR_585",-Inf
"VIVAX_STR_586",0.00910835491937756
"VIVAX_STR_588",0.0114227634695362
"VIVAX_STR_591",0.0164487793961321
"VIVAX_STR_593",0.0249297068827907
"VIVAX_STR_594",0.00324263751010448
"VIVAX_STR_596",0.00361295681063123
"VIVAX_STR_597",0.0111721994368386
"VIVAX_STR_598",0.0148648625210109
"VIVAX_STR_599",0.00626938168089482
"VIVAX_STR_600",0.0018609757378176
"VIVAX_STR_601",-Inf
"VIVAX_STR_602",0.0117514593163126
"VIVAX_STR_603",0.0333816686993223
"VIVAX_STR_605",-Inf
"VIVAX_STR_606",0.00449468085106383
"VIVAX_STR_607",-Inf
"VIVAX_STR_608",0.00831364684591666
"VIVAX_STR_611",0.0133218410878836
"VIVAX_STR_614",0.00386255733483544
"VIVAX_STR_617",0.00694849093700909
"VIVAX_STR_618",0.0193533837327827
"VIVAX_STR_622",0.0107906409050626
"VIVAX_STR_623",-Inf
"VIVAX_STR_624",0.0122570631326302
"VIVAX_STR_625",0.047925377099964
"VIVAX_STR_626",0.00896376904289583
"VIVAX_STR_627",0.00440404601357152
"VIVAX_STR_628",0.0179650208118532
"VIVAX_STR_629",0.011837743462951
"VIVAX_STR_630",0.009049651564674
"VIVAX_STR_631",-Inf
"VIVAX_STR_633",0.00189905946872317
"VIVAX_STR_634",0.0174406181069791
"VIVAX_STR_635",0.00209070807546157
"VIVAX_STR_638",-Inf
"VIVAX_STR_639",0.0266256887610964
"VIVAX_STR_640",0.0217446230811021
"VIVAX_STR_641",0.00603524583568037
"VIVAX_STR_642",-Inf
"VIVAX_STR_643",0.0131660490170089
"VIVAX_STR_645",0.0020621407786836
"VIVAX_STR_647",-Inf
"VIVAX_STR_648",-Inf
"VIVAX_STR_649",0.00539371957874866
"VIVAX_STR_650",0.0131128662277839
"VIVAX_STR_651",0.026640986872105
"VIVAX_STR_652",-Inf
"VIVAX_STR_653",0.0205460552847369
"VIVAX_STR_655",-Inf
"VIVAX_STR_656",-Inf
"VIVAX_STR_657",0.00556514835179255
"VIVAX_STR_658",0.0155050483734061
"VIVAX_STR_659",0.00269127979714783
"VIVAX_STR_661",0.00683558820319616
"VIVAX_STR_662",-Inf
"VIVAX_STR_665",0.0114165840233471
"VIVAX_STR_666",0.0103714053678535
"VIVAX_STR_670",-Inf
"VIVAX_STR_672",-Inf
"VIVAX_STR_673",-Inf
"VIVAX_STR_675",-Inf
"VIVAX_STR_676",0.0108091411393227
"VIVAX_STR_680",0.0225736649480405
"VIVAX_STR_683",0.00902437249044457
"VIVAX_STR_684",-Inf
"VIVAX_STR_685",-Inf
"VIVAX_STR_686",-Inf
"VIVAX_STR_687",-Inf
"VIVAX_STR_688",0.00705180806027489
"VIVAX_STR_690",0.025140451348741
"VIVAX_STR_691",0.0126823423836255
"VIVAX_STR_694",0.0192445098396634
"VIVAX_STR_696",-Inf
"VIVAX_STR_698",0.0174929622945256
"VIVAX_STR_699",-Inf
"VIVAX_STR_705",-Inf
"VIVAX_STR_706",0.00531430273303854
"VIVAX_STR_707",-Inf
"VIVAX_STR_708",-Inf
"VIVAX_STR_711",0.00565881200223126
"VIVAX_STR_712",-Inf
"VIVAX_STR_713",-Inf
"VIVAX_STR_715",0.0146367745696615
"VIVAX_STR_716",0.0118979377374233
"VIVAX_STR_717",0.0192832331050417
"VIVAX_STR_718",-Inf
"VIVAX_STR_719",-Inf
"VIVAX_STR_722",0.0118372543193277
"VIVAX_STR_723",-Inf
"VIVAX_STR_724",0.0304267560854114
"VIVAX_STR_725",-Inf
"VIVAX_STR_726",0.0156748288916656
"VIVAX_STR_727",0.00557121291602736
"VIVAX_STR_730",-Inf
"VIVAX_STR_731",-Inf
"VIVAX_STR_732",-Inf
"VIVAX_STR_733",0.0150234512409615
"VIVAX_STR_737",0.00678969844582385
"VIVAX_STR_738",0.00354571902799276
"VIVAX_STR_741",0.00901876810891576
"VIVAX_STR_742",0.00755227882994405
"VIVAX_STR_743",-Inf
"VIVAX_STR_744",-Inf
"VIVAX_STR_745",-Inf
"VIVAX_STR_746",0.00630350049420936
"VIVAX_STR_748",-Inf
"VIVAX_STR_749",-Inf
"VIVAX_STR_750",0.0208993603764624
"VIVAX_STR_751",0.0019289727883175
"VIVAX_STR_752",0.0255623579552645
"VIVAX_STR_754",0.0104646500438261
"VIVAX_STR_755",0.022050790009886
"VIVAX_STR_757",-Inf
"VIVAX_STR_758",0.0252412946089528
"VIVAX_STR_760",0.0226670336810535
"VIVAX_STR_761",-Inf
"VIVAX_STR_764",-Inf
"VIVAX_STR_766",-Inf
"VIVAX_STR_767",-Inf
"VIVAX_STR_768",-Inf
"VIVAX_STR_770",-Inf
"VIVAX_STR_771",0.0361191317538188
"VIVAX_STR_772",0.0182926829268293
"VIVAX_STR_774",0.009160563547607
"VIVAX_STR_775",0.0211564880729362
"VIVAX_STR_776",-Inf
"VIVAX_STR_777",0.0234170611546611
"VIVAX_STR_778",0.0050714896737138
"VIVAX_STR_783",-Inf
"VIVAX_STR_784",-Inf
"VIVAX_STR_786",0.0193486030639585
"VIVAX_STR_787",0.00436251682400334
"VIVAX_STR_788",-Inf
"VIVAX_STR_789",0.0104905195239134
"VIVAX_STR_791",-Inf
"VIVAX_STR_792",-Inf
"VIVAX_STR_793",-Inf
"VIVAX_STR_796",0.00435421414470007
"VIVAX_STR_800",0.0113212887400349
"VIVAX_STR_801",0.0078505284054417
"VIVAX_STR_802",-Inf
"VIVAX_STR_804",0.00922577522139013
"VIVAX_STR_806",0.0475722442478795
"VIVAX_STR_808",-Inf
"VIVAX_STR_809",-Inf
"VIVAX_STR_810",0.0236179845667587
"VIVAX_STR_811",-Inf
"VIVAX_STR_812",-Inf
"VIVAX_STR_813",0.0311035282313102
"VIVAX_STR_815",0.00138691709953509
"VIVAX_STR_816",0.00992325785018971
"VIVAX_STR_819",0.00114204984651258
"VIVAX_STR_820",0.0566270210279916
"VIVAX_STR_821",-Inf
"VIVAX_STR_822",0.0263089122677996
"VIVAX_STR_825",-Inf
"VIVAX_STR_826",-Inf
"VIVAX_STR_827",0.00962115642076541
"VIVAX_STR_828",0.0371557149306324
"VIVAX_STR_829",0.0202900920847381
"VIVAX_STR_831",0.00513030976440161
"VIVAX_STR_833",-Inf
"VIVAX_STR_834",0.0195469973812464
"VIVAX_STR_838",-Inf
"VIVAX_STR_839",-Inf
"VIVAX_STR_840",-Inf
"VIVAX_STR_843",0.0294066632626834
"VIVAX_STR_844",0.015242674953807
"VIVAX_STR_845",0.00926622746231092
"VIVAX_STR_846",0.0370053794548371
"VIVAX_STR_847",0.0239272845723178
"VIVAX_STR_848",0.0187266141230794
"VIVAX_STR_849",0.0108446753994467
"VIVAX_STR_850",0.0111921248845132
"VIVAX_STR_851",-Inf
"VIVAX_STR_852",-Inf
"VIVAX_STR_858",0.019926558507059
"VIVAX_STR_860",0.0028293609145282
"VIVAX_STR_861",-Inf
"VIVAX_STR_862",0.00250863853761598
"VIVAX_STR_865",0.0087111807427274
"VIVAX_STR_869",0.00477648504953862
"VIVAX_STR_871",-Inf
"VIVAX_STR_873",0.0164487793961321
"VIVAX_STR_877",-Inf
"VIVAX_STR_878",0.0078039028206354
"VIVAX_STR_880",0.0162313428848054
"VIVAX_STR_882",0.00778763634655651
"VIVAX_STR_885",0.0168640313638884
"VIVAX_STR_887",0.00874346192021591
"VIVAX_STR_888",0.0297579468382979
"VIVAX_STR_891",-Inf
"VIVAX_STR_892",-Inf
"VIVAX_STR_895",-Inf
"VIVAX_STR_897",0.0028149429976974
"VIVAX_STR_899",0.0107688424206892
"VIVAX_STR_900",-Inf
"VIVAX_STR_904",-Inf
"VIVAX_STR_905",0.0136798628094506
"VIVAX_STR_911",0.0178606854528051
"VIVAX_STR_912",0.00582636884948297
"VIVAX_STR_915",0.00223993078522429
"VIVAX_STR_916",0.00478756103967522
"VIVAX_STR_920",0.0168427481770202
"VIVAX_STR_922",0.0019727934470309
"VIVAX_STR_927",0.00117939022469399
"VIVAX_STR_929",-Inf
"VIVAX_STR_930",-Inf
"VIVAX_STR_931",-Inf
"VIVAX_STR_933",-Inf
"VIVAX_STR_934",0.0141113208567821
"VIVAX_STR_935",0.00295934020816756
"VIVAX_STR_936",-Inf
"VIVAX_STR_937",-Inf
"VIVAX_STR_938",0.0112530290177805
"VIVAX_STR_939",0.025417836866146
"VIVAX_STR_941",0.0268412126458477
"VIVAX_STR_943",-Inf
"VIVAX_STR_945",0.00752067633219889
"VIVAX_STR_946",-Inf
"VIVAX_STR_947",-Inf
"VIVAX_STR_949",0.00161082326769859
"VIVAX_STR_953",0.0134083044156886
"VIVAX_STR_955",-Inf
"VIVAX_STR_956",0.0509303226481491
"VIVAX_STR_957",0.0119628720012029
"VIVAX_STR_958",0.0104609904778407
"VIVAX_STR_961",0.0205142373556352
"VIVAX_STR_962",-Inf
"VIVAX_STR_963",-Inf
"VIVAX_STR_966",-Inf
"VIVAX_STR_967",0.00591411119017989
"VIVAX_STR_969",0.020819054225603
"VIVAX_STR_970",0.0185157831976881
"VIVAX_STR_971",0.0166981385184015
"VIVAX_STR_973",0.0142206552386346
"VIVAX_STR_975",0.0403966341752781
"VIVAX_STR_976",0.0308329404412412
"VIVAX_STR_978",0.0141177142593466
"VIVAX_STR_980",0.00292769944317096
"VIVAX_STR_982",-Inf
"VIVAX_STR_983",0.00942376349928394
"VIVAX_STR_984",0.00166069384887702
"VIVAX_STR_991",0.0107793588332929
"VIVAX_STR_992",0.00673556670234956
"VIVAX_STR_995",0.00928183845887499
"VIVAX_STR_998",0.0341095364370261
"VIVAX_STR_999",0.0256344473022607
"VIVAX_STR_1000",0.00698023374908663
"VIVAX_STR_1002",0.0116639179607264
"VIVAX_STR_1004",-Inf
"VIVAX_STR_1005",-Inf
"VIVAX_STR_1006",0.012903859175825
"VIVAX_STR_1008",-Inf
"VIVAX_STR_1010",-Inf
"VIVAX_STR_1011",-Inf
"VIVAX_STR_1015",0.00604673900583101
"VIVAX_STR_1016",-Inf
"VIVAX_STR_1020",-Inf
"VIVAX_STR_1022",-Inf
"VIVAX_STR_1023",0.0126356096439926
"VIVAX_STR_1024",0.0249705356288666
"VIVAX_STR_1025",0.0141185567748433
"VIVAX_STR_1026",-Inf
"VIVAX_STR_1027",0.00676754512706769
"VIVAX_STR_1028",0.0189177384107116
"VIVAX_STR_1030",-Inf
"VIVAX_STR_1034",0.0569626118489851
"VIVAX_STR_1036",0.0103956736880796
"VIVAX_STR_1037",-Inf
"VIVAX_STR_1039",-Inf
"VIVAX_STR_1040",0.0624864914601617
"VIVAX_STR_1041",0.00810132235455283
"VIVAX_STR_1042",0.00577604085565561
"VIVAX_STR_1043",-Inf
"VIVAX_STR_1044",0.0163858313103912
"VIVAX_STR_1045",-Inf
"VIVAX_STR_1046",-Inf
"VIVAX_STR_1047",0.0248536017760405
"VIVAX_STR_1048",0.0413600220899566
"VIVAX_STR_1049",-Inf
"VIVAX_STR_1050",-Inf
"VIVAX_STR_1054",-Inf
"VIVAX_STR_1055",0.00739865646549679
"VIVAX_STR_1056",-Inf
"VIVAX_STR_1057",-Inf
"VIVAX_STR_1058",-Inf
"VIVAX_STR_1060",0.00606338934372727
"VIVAX_STR_1061",0.0013350415541633
"VIVAX_STR_1064",0.00368317279009975
"VIVAX_STR_1066",-Inf
"VIVAX_STR_1067",-Inf
"VIVAX_STR_1068",0.028915450548854
"VIVAX_STR_1069",0.00881666814116717
"VIVAX_STR_1070",0.00659566152042212
"VIVAX_STR_1071",0.00341873127083949
"VIVAX_STR_1074",0.00464286206272835
"VIVAX_STR_1083",-Inf
"VIVAX_STR_1084",-Inf
"VIVAX_STR_1085",-Inf
"VIVAX_STR_1086",-Inf
"VIVAX_STR_1087",-Inf
"VIVAX_STR_1088",-Inf
"VIVAX_STR_1089",0.0111307406873673
"VIVAX_STR_1090",0.00771282249015043
"VIVAX_STR_1091",-Inf
"VIVAX_STR_1092",0.00150732801335211
"VIVAX_STR_1093",0.0110987299751963
"VIVAX_STR_1096",0.00448947295995596
"VIVAX_STR_1097",0.00750328261390304
"VIVAX_STR_1098",0.0195942776406277
"VIVAX_STR_1099",0.0119477911646586
"VIVAX_STR_1101",-Inf
"VIVAX_STR_1102",0.00328003894769147
"VIVAX_STR_1103",0.00439302844919936
"VIVAX_STR_1104",0.00634168804670604
"VIVAX_STR_1105",0.0108835589620926
"VIVAX_STR_1106",0.00989898002428967
"VIVAX_STR_1107",0.00377829868607736
"VIVAX_STR_1111",0.0164881934322216
"VIVAX_STR_1112",-Inf
"VIVAX_STR_1113",0.00811482441580724
"VIVAX_STR_1114",0.0232447193462004
"VIVAX_STR_1115",0.0113248573780196
"VIVAX_STR_1116",0.00708408547080307
"VIVAX_STR_1129",-Inf
"VIVAX_STR_1130",-Inf
"VIVAX_STR_1131",-Inf
"VIVAX_STR_1132",0.00917024387942828
"VIVAX_STR_1133",-Inf
"VIVAX_STR_1134",-Inf
"VIVAX_STR_1138",0.0143581517424222
"VIVAX_STR_1140",-Inf
"VIVAX_STR_1142",0.021724558284705
"VIVAX_STR_1145",0.0171898532785985
"VIVAX_STR_1146",0.0113894202963029
"VIVAX_STR_1147",0.00263041540163271
"VIVAX_STR_1148",-Inf
"VIVAX_STR_1149",0.00373920505568471
"VIVAX_STR_1150",0.0146508110363532
"VIVAX_STR_1151",0.0121703442557431
"VIVAX_STR_1152",0.010552162029991
"VIVAX_STR_1155",0.0148635138453889
"VIVAX_STR_1157",-Inf
"VIVAX_STR_1159",-Inf
"VIVAX_STR_1161",-Inf
"VIVAX_STR_1163",0.0173410404624277
"VIVAX_STR_1165",0.00997739460794137
"VIVAX_STR_1169",0.00756828874118
"VIVAX_STR_1170",-Inf
"VIVAX_STR_1171",-Inf
"VIVAX_STR_1172",-Inf
"VIVAX_STR_1173",-Inf
"VIVAX_STR_1176",-Inf
"VIVAX_STR_1177",-Inf
"VIVAX_STR_1178",-Inf
"VIVAX_STR_1179",-Inf
"VIVAX_STR_1180",-Inf
"VIVAX_STR_1181",0.00998295870150794
"VIVAX_STR_1183",-Inf
"VIVAX_STR_1184",0.0143035971799391
"VIVAX_STR_1187",-Inf
"VIVAX_STR_1189",-Inf
"VIVAX_STR_1190",-Inf
"VIVAX_STR_1191",-Inf
"VIVAX_STR_1192",0.0109984717053145
"VIVAX_STR_1194",-Inf
"VIVAX_STR_1198",-Inf
"VIVAX_STR_1199",-Inf
"VIVAX_STR_1201",0.00360866078588613
"VIVAX_STR_1203",0.0201698696619125
"VIVAX_STR_1204",0.00536970742174477
"VIVAX_STR_1207",-Inf
"VIVAX_STR_1209",-Inf
"VIVAX_STR_1210",-Inf
"VIVAX_STR_1211",0.00294250727685104
"VIVAX_STR_1213",0.00625002145390911
"VIVAX_STR_1214",0.0342198438883077
"VIVAX_STR_1215",-Inf
"VIVAX_STR_1217",0.0151603578264776
"VIVAX_STR_1218",-Inf
"VIVAX_STR_1219",-Inf
"VIVAX_STR_1220",0.00893749989790977
"VIVAX_STR_1221",0.00687080062200186
"VIVAX_STR_1222",0.014701667120268
"VIVAX_STR_1223",0.00152805758209948
"VIVAX_STR_1224",0.00625234531773343
"VIVAX_STR_1225",0.00367451267867412
"VIVAX_STR_1226",0.0175021452096969
"VIVAX_STR_1227",0.0124280584563119
"VIVAX_STR_1229",0.00633677576957065
"VIVAX_STR_1230",-Inf
"VIVAX_STR_1231",0.0145488707782399
"VIVAX_STR_1234",0.00954821789522991
"VIVAX_STR_1235",0.00342597381644942
"VIVAX_STR_1236",-Inf
"VIVAX_STR_1237",0.0198597056314358
"VIVAX_STR_1239",0.0136592756968927
"VIVAX_STR_1241",0.00642669515737651
"VIVAX_STR_1252",-Inf
"VIVAX_STR_1256",0.0120517062666341
"VIVAX_STR_1259",0.00391014786389801
"VIVAX_STR_1260",-Inf
"VIVAX_STR_1261",0.0101093590544436
"VIVAX_STR_1262",0.00684214442148549
"VIVAX_STR_1263",-Inf
"VIVAX_STR_1264",0.0195545317228984
"VIVAX_STR_1265",-Inf
"VIVAX_STR_1266",0.0129424243384006
"VIVAX_STR_1267",0.0268032003821352
"VIVAX_STR_1269",0.00665676701832239
"VIVAX_STR_1270",-Inf
"VIVAX_STR_1271",0.0123728446721016
"VIVAX_STR_1272",-Inf
"VIVAX_STR_1274",-Inf
"VIVAX_STR_1276",0.0157327836795095
"VIVAX_STR_1277",0.00563890670670877
"VIVAX_STR_1278",0.0410822379586961
