"Sample","PC7"
"SRR1562967",0.376408937978513
"SRR1562968",-0.380308191175462
"SRR1562970",10.8852655874196
"SRR1562971",0.734543736793429
"SRR1562972",-0.937904647049803
"SRR1562974",5.91786839423288
"SRR1562975",0.30469902007182
"SRR1564529",-2.80603771553352
"SRR1564547",-8.30269918874609
"SRR1564577",-1.28613046351649
"SRR1564630",0.308464403590782
"SRR1564660",1.14253935312914
"SRR1564665",0.0433193624028126
"SRR1564670",0.750177361993263
"SRR1567977",0.4461983685765
"SRR1568013",-1.06143186710927
"SRR1568077",-0.984796306577005
"SRR1568103",12.5633903767119
"SRR1568110",-0.166149940878655
"SRR1568112",1.23293140997378
"SRR1568114",-14.1397869316784
"SRR1568117",-0.703946043108386
"SRR1568118",1.42767947696359
"SRR1568122",-0.494678793512706
"SRR1568123",-0.780841802878215
"SRR1568126",0.266808471998886
"SRR1568127",0.0592150086156149
"SRR1568128",0.184363999307099
"SRR1568149",-0.192230749775935
"SRR1568153",-0.726965091560604
"SRR1568154",508.562263190337
"SRR1568155",0.041390524495786
"SRR1568158",-0.0501301521829432
"SRR1568160",0.683718739140401
"SRR1568162",0.06047421380293
"SRR1568163",-0.900740825741949
"SRR1568166",2.39056092549744
"SRR1568169",0.619552182787615
"SRR1568171",0.533874432687482
"SRR1568174",-0.0943164000770112
"SRR1568177",-12.6219125299898
"SRR1568178",2.58414115697146
"SRR1568180",22.4678159303373
"SRR1568181",0.183217448049052
"SRR1568183",-0.372469840087222
"SRR1568186",40.5653459071103
"SRR1568191",2.56177537897711
"SRR1568192",-0.436826225271863
"SRR1568195",-0.0676494674599497
"SRR1568196",-0.69961140393585
"SRR1568201",0.745659728491677
"SRR1568204",-4.64601150639703
"SRR1568205",46.1684902475406
"SRR1568206",-0.73513289752291
"SRR1568207",0.731725954671462
"SRR1568208",8.610741524534
"SRR1568211",0.0744177381357764
"SRR1568213",0.441020249610741
"SRR1568216",2.42494676707715
"SRR1568218",-0.140454892446122
"SRR1568219",-0.206136657976542
"SRR1568221",0.360159475118849
"SRR1568223",0.331683618637242
"SRR1568225",-0.0455342064045231
"SRR1568227",-0.0281052522731612
"SRR1568229",4.28733376461481
"SRR1568230",0.634788205275312
"SRR1568231",-0.924674631862662
"SRR1568235",1.13764817997666
"SRR1568236",0.405856708465658
"SRR1568787",1.1293455129259
"SRR1573226",0.659171871433156
