"Sample","PC9"
"SRR1568114",-11.7589349922801
"SRR1568117",-1.47040067659994
"SRR1568118",2.84799780642266
"SRR1568122",-0.747187487111419
"SRR1568123",-0.894090635514707
"SRR1568126",-0.412229888650087
"SRR1568127",0.249962812244157
"SRR1568128",2.21303615699767
"SRR1568149",-2.69290178612971
"SRR1568153",-0.54931007885776
"SRR1568154",217.173099636407
"SRR1568155",3.94094773656717
"SRR1568158",-0.720715680368294
"SRR1568160",4.52885054406731
"SRR1568162",-1.39821896822534
"SRR1568163",0.450623511237435
"SRR1568166",-2.68912507230286
"SRR1568169",4.23520210729146
"SRR1568171",2.75213382652386
"SRR1568174",-2.87707069837291
"SRR1568177",-104.766231101625
"SRR1568178",-2.49678351381188
"SRR1568180",-11.8275815794058
"SRR1568181",-0.113366412781352
"SRR1568183",0.189706714956016
"SRR1568186",13.2802099798063
"SRR1568191",-2.43177544093266
"SRR1568192",1.03275773744205
"SRR1568195",-1.1561892828208
"SRR1568196",-1.73963484811371
"SRR1568201",1.23914642957634
"SRR1568204",-6.59270171972284
"SRR1568205",-21.0476594583319
"SRR1568206",-0.645815753834397
"SRR1568207",2.54724938015429
"SRR1568208",-16.4785613235885
"SRR1568211",-0.575561063307052
"SRR1568213",2.50090691790424
"SRR1568216",-2.63374749286783
"SRR1568218",-0.417724668312551
"SRR1568219",-0.492841921429913
"SRR1568221",2.38889441850319
"SRR1568223",-0.211798520463344
"SRR1568225",-0.708248049508976
"SRR1568227",3.91615465154931
"SRR1568229",-10.7585005203975
"SRR1568230",2.90915624677555
"SRR1568231",-0.199218120673859
"SRR1568235",2.02137698014799
"SRR1568236",0.151402582626733
"SRR1568787",-1.98691115791402
"SRR1573226",2.86215329298724
