"Sample","PC6"
"ERR527369",-2.46666470558686
"ERR527370",-1.20521933500648
"ERR527372",-0.420204049868405
"ERR527373",-11.6156529090689
"ERR527375",-2.06132457114033
"ERR527376",0.131723001305819
"ERR527378",0.541525287780561
"ERR527380",-0.838083499781619
"ERR527382",-2.68341430904242
"ERR527384",-2.02742800273141
"ERR527385",0.639156625604699
"ERR527450",1.62485548221562
"ERR527453",1.27030078890221
"ERR527467",0.189177876295325
"ERR586226",-4.40358519941368
"SRR1562513",-66.9366181400457
"SRR1562516",2.17101195718492
"SRR1562518",97.0640484204917
"SRR1562519",-62.4427078574027
"SRR1562521",-33.603168285883
"SRR1562522",-35.3458353034615
"SRR1562524",64.5108675841173
"SRR1562525",-58.4057933705786
"SRR1562526",-15.1956225991352
"SRR1562534",-60.9187839127152
"SRR1562538",-145.163703353981
"SRR1562567",-55.3579655745221
"SRR1562614",-71.7469690707209
"SRR1562616",8.35578116705848
"SRR1562624",-145.401238659941
"SRR1562671",5.62147753737041
"SRR1562672",7.42094796813496
"SRR1562818",78.3207812849722
"SRR1562840",-24.2328840622953
"SRR1562845",-5.24615807030658
"SRR1562870",85.9804954290471
"SRR1562871",-31.2057815098707
"SRR1562958",-33.1613305004209
"SRR1562965",66.7288095315334
"SRR1562967",13.0087812833785
"SRR1562968",-34.6021327684878
"SRR1562970",5.94132300076844
"SRR1562971",129.05865848156
"SRR1562972",-70.8367920073668
"SRR1562974",-4.9674299364516
"SRR1562975",88.2669072833311
"SRR1564529",5.74146930766559
"SRR1564547",0.528410361435406
"SRR1564577",10.3314936595053
"SRR1564630",-145.569860002359
"SRR1564660",84.7642188815286
"SRR1564665",74.2566924621475
"SRR1564670",129.622992822248
"SRR1567977",86.3381036967902
"SRR1568013",10.3249476520202
"SRR1568077",-31.986645232385
"SRR1568103",-2.45925314781806
"SRR1568110",-25.2512793115099
"SRR1568112",87.2490119723313
"SRR1568114",1.55974111806415
"SRR1568117",-68.8567592280508
"SRR1568118",78.8646584110186
"SRR1568122",-60.783621905136
"SRR1568123",-66.3581486027691
"SRR1568126",-28.1810825172016
"SRR1568127",21.0061975824664
"SRR1568128",67.1786015685637
"SRR1568149",-32.7190855648773
"SRR1568153",-35.9169439523944
"SRR1568154",-9.40577621330068
"SRR1568155",100.852306903498
"SRR1568158",-37.721969860347
"SRR1568160",97.6389349974377
"SRR1568162",-36.9035841929181
"SRR1568163",-70.4841238623291
"SRR1568166",-18.4030841001063
"SRR1568169",96.7929800514377
"SRR1568171",73.5994244360074
"SRR1568174",-32.614833001045
"SRR1568177",9.26685321852006
"SRR1568178",-19.1505869618129
"SRR1568180",-3.72682382539482
"SRR1568181",-24.2296010138356
"SRR1568183",-58.935715698532
"SRR1568186",-4.8647979031606
"SRR1568191",-19.3913657433615
"SRR1568192",-18.2735432237868
"SRR1568195",-63.3450344703689
"SRR1568196",-27.2574282831558
"SRR1568201",20.424572106892
"SRR1568204",2.84631769925079
"SRR1568205",1.80208808022352
"SRR1568206",-31.6323194470633
"SRR1568207",129.141600001994
"SRR1568208",-1.4401940360298
"SRR1568211",-32.4819809357202
"SRR1568213",78.0225996518756
"SRR1568216",-18.7899415992057
"SRR1568218",-33.3334553143411
"SRR1568219",-26.8934445675474
"SRR1568221",66.4937368551955
"SRR1568223",18.4619743757899
"SRR1568225",-37.8256579212306
"SRR1568227",100.765736290167
"SRR1568229",-1.33379318125163
"SRR1568230",64.6942250163804
"SRR1568231",-34.0055548779811
"SRR1568235",65.2572885894012
"SRR1568236",15.2862347921624
"SRR1568787",-130.397984107438
"SRR1573226",68.5926809517382
