"STRid","correlation"
"VIVAX_STR_273",0.0368507387495485
"VIVAX_STR_274",0.244070423138692
"VIVAX_STR_275",0.0888048209693075
"VIVAX_STR_276",-Inf
"VIVAX_STR_277",0.0218245044335559
"VIVAX_STR_278",-Inf
"VIVAX_STR_279",0.0164090636254502
"VIVAX_STR_280",0.0188182217975606
"VIVAX_STR_282",-Inf
"VIVAX_STR_283",-Inf
"VIVAX_STR_285",0.0143131890238996
"VIVAX_STR_286",-Inf
"VIVAX_STR_287",0.0108656326225739
"VIVAX_STR_288",0.0193347409227787
"VIVAX_STR_289",0.026153281694318
"VIVAX_STR_291",-Inf
"VIVAX_STR_292",0.0085449461977106
"VIVAX_STR_293",-Inf
"VIVAX_STR_294",0.000511053117076359
"VIVAX_STR_295",0.0122549019607843
"VIVAX_STR_297",-Inf
"VIVAX_STR_298",0.00453702333618134
"VIVAX_STR_299",-Inf
"VIVAX_STR_300",0.0260856438383737
"VIVAX_STR_301",0.00597677076759398
"VIVAX_STR_302",0.238972847255412
"VIVAX_STR_305",0.0411845129223923
"VIVAX_STR_306",0.0137611394586235
"VIVAX_STR_310",0.0442685873205273
"VIVAX_STR_311",0.0986530569293907
"VIVAX_STR_313",0.00299739985349574
"VIVAX_STR_314",0.0112566661195062
"VIVAX_STR_320",-Inf
"VIVAX_STR_321",-Inf
"VIVAX_STR_322",-Inf
"VIVAX_STR_323",0.0138824395945751
"VIVAX_STR_324",-Inf
"VIVAX_STR_325",0.00618479214015999
"VIVAX_STR_326",0.00841336534613845
"VIVAX_STR_327",0.00630373603520939
"VIVAX_STR_328",0.00730390523514953
"VIVAX_STR_329",0.0624288568255254
"VIVAX_STR_330",0.0834717259459922
"VIVAX_STR_332",-Inf
"VIVAX_STR_333",0.0548808423354349
"VIVAX_STR_334",0.0592411896973059
"VIVAX_STR_335",0.00432220888096014
"VIVAX_STR_337",-Inf
"VIVAX_STR_338",0.0261086495107896
"VIVAX_STR_340",0.00842181116894428
"VIVAX_STR_342",0.0954744092376044
"VIVAX_STR_343",0.0021799763598283
"VIVAX_STR_344",0.0198933130428448
"VIVAX_STR_345",-Inf
"VIVAX_STR_346",-Inf
"VIVAX_STR_347",-Inf
"VIVAX_STR_348",0.0161454747303305
"VIVAX_STR_350",0.13010415024032
"VIVAX_STR_351",0.0315218758045037
"VIVAX_STR_353",0.0111155839581341
"VIVAX_STR_355",0.0169209234968342
"VIVAX_STR_356",0.0297624532990832
"VIVAX_STR_357",-Inf
"VIVAX_STR_358",-Inf
"VIVAX_STR_359",0.107194663167424
"VIVAX_STR_360",0.267456957115037
"VIVAX_STR_361",-Inf
"VIVAX_STR_362",-Inf
"VIVAX_STR_363",0.0348617219876656
"VIVAX_STR_364",0.0128647300233363
"VIVAX_STR_365",0.0166917707895525
"VIVAX_STR_366",-Inf
"VIVAX_STR_367",-Inf
"VIVAX_STR_368",-Inf
"VIVAX_STR_369",-Inf
"VIVAX_STR_370",-Inf
"VIVAX_STR_373",-Inf
"VIVAX_STR_374",0.0184550791838241
"VIVAX_STR_375",0.0307098946311563
"VIVAX_STR_376",-Inf
"VIVAX_STR_379",0.0220795808380569
"VIVAX_STR_380",0.0130881094952951
"VIVAX_STR_381",-Inf
"VIVAX_STR_382",0.0211629265842834
"VIVAX_STR_383",0.0219142730902343
"VIVAX_STR_384",-Inf
"VIVAX_STR_385",0.0278351793650463
"VIVAX_STR_386",0.0102960902938893
"VIVAX_STR_389",-Inf
"VIVAX_STR_390",0.0740324800440407
"VIVAX_STR_393",0.0322544054711881
"VIVAX_STR_395",0.0164487793961321
"VIVAX_STR_396",-Inf
"VIVAX_STR_397",-Inf
"VIVAX_STR_399",-Inf
"VIVAX_STR_400",-Inf
"VIVAX_STR_403",0.0118077370312976
"VIVAX_STR_405",0.0865514752853093
"VIVAX_STR_406",-Inf
"VIVAX_STR_407",-Inf
"VIVAX_STR_409",-Inf
"VIVAX_STR_410",-Inf
"VIVAX_STR_411",-Inf
"VIVAX_STR_412",-Inf
"VIVAX_STR_416",0.0111627906976744
"VIVAX_STR_418",-Inf
"VIVAX_STR_419",-Inf
"VIVAX_STR_420",-Inf
"VIVAX_STR_423",-Inf
"VIVAX_STR_425",0.0275777960297949
"VIVAX_STR_427",0.0262374634730733
"VIVAX_STR_428",-Inf
"VIVAX_STR_429",-Inf
"VIVAX_STR_430",0.0999821733232363
"VIVAX_STR_431",0.0547226545015572
"VIVAX_STR_437",-Inf
"VIVAX_STR_438",-Inf
"VIVAX_STR_439",0.112573139149591
"VIVAX_STR_440",-Inf
"VIVAX_STR_441",-Inf
"VIVAX_STR_442",0.439922982680548
"VIVAX_STR_443",-Inf
"VIVAX_STR_444",-Inf
"VIVAX_STR_445",-Inf
"VIVAX_STR_447",0.00966644326442233
"VIVAX_STR_450",0.0356350621055137
"VIVAX_STR_452",0.0629266568121303
"VIVAX_STR_453",-Inf
"VIVAX_STR_454",0.0242980750202032
"VIVAX_STR_456",0.0537390328504387
"VIVAX_STR_457",0.0201690813334995
"VIVAX_STR_458",0.00896596890779655
"VIVAX_STR_459",0.0744736627859643
"VIVAX_STR_460",0.0120848175155256
"VIVAX_STR_461",0.0303310859227412
"VIVAX_STR_463",0.00693866576154265
"VIVAX_STR_464",0.0460430523452364
"VIVAX_STR_466",-Inf
"VIVAX_STR_467",0.0233182553042001
"VIVAX_STR_468",0.0238341692034246
"VIVAX_STR_469",0.0411041230314074
"VIVAX_STR_470",-Inf
"VIVAX_STR_473",0.0140547804655001
"VIVAX_STR_474",0.00896104138304023
"VIVAX_STR_475",0.0343732703390042
"VIVAX_STR_476",0.0104135262159504
"VIVAX_STR_477",0.0126075430172069
"VIVAX_STR_478",-Inf
"VIVAX_STR_479",0.00577424791802177
"VIVAX_STR_480",0.0288684334120842
"VIVAX_STR_481",-Inf
"VIVAX_STR_482",0.0266475208554729
"VIVAX_STR_483",0.0134083044156886
"VIVAX_STR_484",0.00985277832063058
"VIVAX_STR_485",0.00926420096483984
"VIVAX_STR_486",0.0309903404835519
"VIVAX_STR_487",0.00680524861219171
"VIVAX_STR_488",0.0140057261251234
"VIVAX_STR_489",-Inf
"VIVAX_STR_490",0.231084594635228
"VIVAX_STR_491",0.199152859251951
"VIVAX_STR_492",0.0342822774659182
"VIVAX_STR_493",-Inf
"VIVAX_STR_494",0.0348694578207897
"VIVAX_STR_495",0.206075307127609
"VIVAX_STR_496",0.453832610290569
"VIVAX_STR_497",0.00881857482877544
"VIVAX_STR_498",0.00827731553653375
"VIVAX_STR_501",0.00415733614114181
"VIVAX_STR_503",0.00900360144057623
"VIVAX_STR_504",0.0127033203387552
"VIVAX_STR_506",0.00630350049420936
"VIVAX_STR_507",-Inf
"VIVAX_STR_508",0.0424214457480269
"VIVAX_STR_511",0.034891049443033
"VIVAX_STR_512",0.175916096671227
"VIVAX_STR_513",0.253937970797406
"VIVAX_STR_514",-Inf
"VIVAX_STR_515",0.0181310919454841
"VIVAX_STR_517",0.0334219291969389
"VIVAX_STR_518",0.00678969844582385
"VIVAX_STR_520",-Inf
"VIVAX_STR_521",-Inf
"VIVAX_STR_522",-Inf
"VIVAX_STR_523",-Inf
"VIVAX_STR_526",0.00453702333618134
"VIVAX_STR_527",0.026732138638588
"VIVAX_STR_529",-Inf
"VIVAX_STR_530",0.00950512395900833
"VIVAX_STR_531",0.0732210845098486
"VIVAX_STR_532",-Inf
"VIVAX_STR_533",-Inf
"VIVAX_STR_534",-Inf
"VIVAX_STR_536",0.0228708134837086
"VIVAX_STR_537",0.0138824395945751
"VIVAX_STR_538",0.00235243085174112
"VIVAX_STR_539",0.129069620037164
"VIVAX_STR_540",0.0394612898605173
"VIVAX_STR_541",-Inf
"VIVAX_STR_544",0.00676270508203281
"VIVAX_STR_547",0.0120427869767975
"VIVAX_STR_548",0.0229074568394369
"VIVAX_STR_549",0.0240299261580394
"VIVAX_STR_550",-Inf
"VIVAX_STR_551",0.386629531032523
"VIVAX_STR_552",-Inf
"VIVAX_STR_553",-Inf
"VIVAX_STR_554",-Inf
"VIVAX_STR_555",0.165119292561175
"VIVAX_STR_556",0.184090263143262
"VIVAX_STR_557",0.0183132391712666
"VIVAX_STR_561",0.054808636541817
"VIVAX_STR_562",-Inf
"VIVAX_STR_563",-Inf
"VIVAX_STR_564",0.0139438319787559
"VIVAX_STR_565",0.0237167398662452
"VIVAX_STR_568",-Inf
"VIVAX_STR_569",0.0135218721515617
"VIVAX_STR_570",-Inf
"VIVAX_STR_575",0.0145436942965346
"VIVAX_STR_578",0.0150663877041925
"VIVAX_STR_579",-Inf
"VIVAX_STR_580",-Inf
"VIVAX_STR_582",0.0120295124037639
"VIVAX_STR_585",-Inf
"VIVAX_STR_586",0.0309069236244094
"VIVAX_STR_588",0.00630350049420936
"VIVAX_STR_591",0.0160594729676806
"VIVAX_STR_593",0.0928772879601693
"VIVAX_STR_594",0.11526051866093
"VIVAX_STR_596",0.0842020850040096
"VIVAX_STR_597",0.0672595352783633
"VIVAX_STR_598",0.0364579137033634
"VIVAX_STR_599",0.0339779183901222
"VIVAX_STR_600",0.0130600516460385
"VIVAX_STR_601",-Inf
"VIVAX_STR_602",0.00209805859644542
"VIVAX_STR_603",0.15833463535401
"VIVAX_STR_605",-Inf
"VIVAX_STR_606",0.14563829787234
"VIVAX_STR_607",-Inf
"VIVAX_STR_608",0.0255684119116756
"VIVAX_STR_611",0.163562517947372
"VIVAX_STR_614",0.0101995654622998
"VIVAX_STR_617",0.00376872389283133
"VIVAX_STR_618",0.0378121424169627
"VIVAX_STR_622",0.395707571631315
"VIVAX_STR_623",-Inf
"VIVAX_STR_624",0.0164119573904462
"VIVAX_STR_625",0.0574856770382915
"VIVAX_STR_626",0.0044460544512608
"VIVAX_STR_627",0.0772081032019686
"VIVAX_STR_628",0.0300726505518005
"VIVAX_STR_629",0.0282013135956401
"VIVAX_STR_630",0.0902494783534877
"VIVAX_STR_631",-Inf
"VIVAX_STR_633",0.0642605359208492
"VIVAX_STR_634",0.0173607559280522
"VIVAX_STR_635",0.0102518372430601
"VIVAX_STR_638",-Inf
"VIVAX_STR_639",0.0102261910681432
"VIVAX_STR_640",0.0663478402217069
"VIVAX_STR_641",0.0150663877041925
"VIVAX_STR_642",-Inf
"VIVAX_STR_643",0.0165392523325689
"VIVAX_STR_645",0.0226794689450703
"VIVAX_STR_647",-Inf
"VIVAX_STR_648",-Inf
"VIVAX_STR_649",0.0297591373431576
"VIVAX_STR_650",0.00984921952220212
"VIVAX_STR_651",0.00100919192646459
"VIVAX_STR_652",-Inf
"VIVAX_STR_653",0.019019015477934
"VIVAX_STR_655",-Inf
"VIVAX_STR_656",-Inf
"VIVAX_STR_657",0.0413632879996454
"VIVAX_STR_658",0.00992323095897992
"VIVAX_STR_659",0.00808647967180116
"VIVAX_STR_661",0.00275453887384792
"VIVAX_STR_662",-Inf
"VIVAX_STR_665",0.0466839390891848
"VIVAX_STR_666",0.0715402784708564
"VIVAX_STR_670",-Inf
"VIVAX_STR_672",-Inf
"VIVAX_STR_673",-Inf
"VIVAX_STR_675",-Inf
"VIVAX_STR_676",0.139722219472765
"VIVAX_STR_680",0.00224534501642935
"VIVAX_STR_683",0.0115214781295859
"VIVAX_STR_684",-Inf
"VIVAX_STR_685",-Inf
"VIVAX_STR_686",-Inf
"VIVAX_STR_687",-Inf
"VIVAX_STR_688",0.0152948471680871
"VIVAX_STR_690",0.00775939856442625
"VIVAX_STR_691",0.0438237484247909
"VIVAX_STR_694",0.0232161937722087
"VIVAX_STR_696",-Inf
"VIVAX_STR_698",0.0143069532888479
"VIVAX_STR_699",-Inf
"VIVAX_STR_705",-Inf
"VIVAX_STR_706",0.0375013476274856
"VIVAX_STR_707",-Inf
"VIVAX_STR_708",-Inf
"VIVAX_STR_711",0.248804879690833
"VIVAX_STR_712",-Inf
"VIVAX_STR_713",-Inf
"VIVAX_STR_715",0.113012927769672
"VIVAX_STR_716",0.0865019425430634
"VIVAX_STR_717",0.0383703095659845
"VIVAX_STR_718",-Inf
"VIVAX_STR_719",-Inf
"VIVAX_STR_722",0.102777907852277
"VIVAX_STR_723",-Inf
"VIVAX_STR_724",0.333132000001486
"VIVAX_STR_725",-Inf
"VIVAX_STR_726",0.00705180806027489
"VIVAX_STR_727",0.0386281760870036
"VIVAX_STR_730",-Inf
"VIVAX_STR_731",-Inf
"VIVAX_STR_732",-Inf
"VIVAX_STR_733",0.0776307573511537
"VIVAX_STR_737",0.0111307406873673
"VIVAX_STR_738",0.0104646500438261
"VIVAX_STR_741",0.00244072690931398
"VIVAX_STR_742",0.126483047822771
"VIVAX_STR_743",-Inf
"VIVAX_STR_744",-Inf
"VIVAX_STR_745",-Inf
"VIVAX_STR_746",0.0120848175155256
"VIVAX_STR_748",-Inf
"VIVAX_STR_749",-Inf
"VIVAX_STR_750",0.321866184882654
"VIVAX_STR_751",0.0142291038657955
"VIVAX_STR_752",0.00133882699520654
"VIVAX_STR_754",0.00372988194923631
"VIVAX_STR_755",0.000980305448903481
"VIVAX_STR_757",-Inf
"VIVAX_STR_758",0.0202816200291286
"VIVAX_STR_760",0.153445828044817
"VIVAX_STR_761",-Inf
"VIVAX_STR_764",-Inf
"VIVAX_STR_766",-Inf
"VIVAX_STR_767",-Inf
"VIVAX_STR_768",-Inf
"VIVAX_STR_770",-Inf
"VIVAX_STR_771",0.0227693134464932
"VIVAX_STR_772",0.0107174322772034
"VIVAX_STR_774",0.124210132456463
"VIVAX_STR_775",0.0962659904726222
"VIVAX_STR_776",-Inf
"VIVAX_STR_777",0.00919251708126076
"VIVAX_STR_778",0.0226742850664543
"VIVAX_STR_783",-Inf
"VIVAX_STR_784",-Inf
"VIVAX_STR_786",0.0479174077931184
"VIVAX_STR_787",0.0226520256803463
"VIVAX_STR_788",-Inf
"VIVAX_STR_789",0.0180872931949124
"VIVAX_STR_791",-Inf
"VIVAX_STR_792",-Inf
"VIVAX_STR_793",-Inf
"VIVAX_STR_796",0.068960053782866
"VIVAX_STR_800",0.0356691353365725
"VIVAX_STR_801",0.0684746056769178
"VIVAX_STR_802",-Inf
"VIVAX_STR_804",0.0130402346308266
"VIVAX_STR_806",0.061791633048316
"VIVAX_STR_808",-Inf
"VIVAX_STR_809",-Inf
"VIVAX_STR_810",0.0109388080526211
"VIVAX_STR_811",-Inf
"VIVAX_STR_812",-Inf
"VIVAX_STR_813",0.301704644800035
"VIVAX_STR_815",0.197789559871744
"VIVAX_STR_816",0.0558579077987803
"VIVAX_STR_819",0.00355167236842573
"VIVAX_STR_820",0.125878085990247
"VIVAX_STR_821",-Inf
"VIVAX_STR_822",0.0143596632842283
"VIVAX_STR_825",-Inf
"VIVAX_STR_826",-Inf
"VIVAX_STR_827",0.00582385313269857
"VIVAX_STR_828",0.039253513382366
"VIVAX_STR_829",0.0268152770090072
"VIVAX_STR_831",0.0428598218639125
"VIVAX_STR_833",-Inf
"VIVAX_STR_834",0.0324808962221944
"VIVAX_STR_838",-Inf
"VIVAX_STR_839",-Inf
"VIVAX_STR_840",-Inf
"VIVAX_STR_843",0.00672757832217568
"VIVAX_STR_844",0.0142658164902793
"VIVAX_STR_845",0.0165392523325689
"VIVAX_STR_846",0.0396240324774699
"VIVAX_STR_847",0.0323931265461631
"VIVAX_STR_848",0.0243019066953268
"VIVAX_STR_849",0.136097942582129
"VIVAX_STR_850",0.0168188138815472
"VIVAX_STR_851",-Inf
"VIVAX_STR_852",-Inf
"VIVAX_STR_858",0.25459378225991
"VIVAX_STR_860",0.0211959975045955
"VIVAX_STR_861",-Inf
"VIVAX_STR_862",0.102578087789118
"VIVAX_STR_865",0.0298737336856221
"VIVAX_STR_869",0.0253724636323251
"VIVAX_STR_871",-Inf
"VIVAX_STR_873",0.00896104138304023
"VIVAX_STR_877",-Inf
"VIVAX_STR_878",0.0159104891322719
"VIVAX_STR_880",0.157319237071864
"VIVAX_STR_882",0.0280520797369373
"VIVAX_STR_885",0.0447399328404722
"VIVAX_STR_887",0.014857751458173
"VIVAX_STR_888",0.0596799707551736
"VIVAX_STR_891",-Inf
"VIVAX_STR_892",-Inf
"VIVAX_STR_895",-Inf
"VIVAX_STR_897",0.0342822774659182
"VIVAX_STR_899",0.0390536447136994
"VIVAX_STR_900",-Inf
"VIVAX_STR_904",-Inf
"VIVAX_STR_905",0.0567653523143145
"VIVAX_STR_911",0.0848841069862186
"VIVAX_STR_912",0.0145943795939095
"VIVAX_STR_915",0.0404150712645036
"VIVAX_STR_916",0.00706210256467006
"VIVAX_STR_920",0.0127655209712613
"VIVAX_STR_922",0.0166652483131611
"VIVAX_STR_927",0.0697970975574696
"VIVAX_STR_929",-Inf
"VIVAX_STR_930",-Inf
"VIVAX_STR_931",-Inf
"VIVAX_STR_933",-Inf
"VIVAX_STR_934",0.00442582099504977
"VIVAX_STR_935",0.0855328033731565
"VIVAX_STR_936",-Inf
"VIVAX_STR_937",-Inf
"VIVAX_STR_938",0.0403388581536933
"VIVAX_STR_939",0.0339955089200219
"VIVAX_STR_941",0.0872235318247653
"VIVAX_STR_943",-Inf
"VIVAX_STR_945",0.0203509466818429
"VIVAX_STR_946",-Inf
"VIVAX_STR_947",-Inf
"VIVAX_STR_949",0.00465090660703438
"VIVAX_STR_953",0.0141185567748433
"VIVAX_STR_955",-Inf
"VIVAX_STR_956",0.0219455709161466
"VIVAX_STR_957",0.0210056398987796
"VIVAX_STR_958",0.0564786202696402
"VIVAX_STR_961",0.0328798287534847
"VIVAX_STR_962",-Inf
"VIVAX_STR_963",-Inf
"VIVAX_STR_966",-Inf
"VIVAX_STR_967",0.0776941879685838
"VIVAX_STR_969",0.0253290418944134
"VIVAX_STR_970",0.0941604604291259
"VIVAX_STR_971",0.00873605178431059
"VIVAX_STR_973",0.104246241869091
"VIVAX_STR_975",0.138976455586856
"VIVAX_STR_976",0.103003484147347
"VIVAX_STR_978",0.0348761619258111
"VIVAX_STR_980",0.0343303506273727
"VIVAX_STR_982",-Inf
"VIVAX_STR_983",0.123540661507334
"VIVAX_STR_984",0.0283749630151476
"VIVAX_STR_991",0.0152948471680871
"VIVAX_STR_992",0.0603781588239495
"VIVAX_STR_995",0.0124596706968218
"VIVAX_STR_998",0.0317437742117217
"VIVAX_STR_999",0.103252751291897
"VIVAX_STR_1000",0.0261179531521825
"VIVAX_STR_1002",0.0312175403409169
"VIVAX_STR_1004",-Inf
"VIVAX_STR_1005",-Inf
"VIVAX_STR_1006",0.0312032232288189
"VIVAX_STR_1008",-Inf
"VIVAX_STR_1010",-Inf
"VIVAX_STR_1011",-Inf
"VIVAX_STR_1015",0.0120177526300136
"VIVAX_STR_1016",-Inf
"VIVAX_STR_1020",-Inf
"VIVAX_STR_1022",-Inf
"VIVAX_STR_1023",0.0422511796328529
"VIVAX_STR_1024",0.00203187007523765
"VIVAX_STR_1025",0.00242001307857167
"VIVAX_STR_1026",-Inf
"VIVAX_STR_1027",0.140171800815645
"VIVAX_STR_1028",0.015848469409107
"VIVAX_STR_1030",-Inf
"VIVAX_STR_1034",0.0287191325231644
"VIVAX_STR_1036",0.00378379516998677
"VIVAX_STR_1037",-Inf
"VIVAX_STR_1039",-Inf
"VIVAX_STR_1040",0.179819954988747
"VIVAX_STR_1041",0.0712859392998977
"VIVAX_STR_1042",0.268271626041462
"VIVAX_STR_1043",-Inf
"VIVAX_STR_1044",0.0214692566087338
"VIVAX_STR_1045",-Inf
"VIVAX_STR_1046",-Inf
"VIVAX_STR_1047",0.0877640940616032
"VIVAX_STR_1048",0.00813306333636029
"VIVAX_STR_1049",-Inf
"VIVAX_STR_1050",-Inf
"VIVAX_STR_1054",-Inf
"VIVAX_STR_1055",0.0395401178106247
"VIVAX_STR_1056",-Inf
"VIVAX_STR_1057",-Inf
"VIVAX_STR_1058",-Inf
"VIVAX_STR_1060",0.00757399153316798
"VIVAX_STR_1061",0.0227998387387251
"VIVAX_STR_1064",0.011491706882913
"VIVAX_STR_1066",-Inf
"VIVAX_STR_1067",-Inf
"VIVAX_STR_1068",0.0675774704151405
"VIVAX_STR_1069",0.0265830200826969
"VIVAX_STR_1070",0.020327665950101
"VIVAX_STR_1071",0.0124380384267271
"VIVAX_STR_1074",0.0104863404475788
"VIVAX_STR_1083",-Inf
"VIVAX_STR_1084",-Inf
"VIVAX_STR_1085",-Inf
"VIVAX_STR_1086",-Inf
"VIVAX_STR_1087",-Inf
"VIVAX_STR_1088",-Inf
"VIVAX_STR_1089",0.011790199563405
"VIVAX_STR_1090",0.0111533765379919
"VIVAX_STR_1091",-Inf
"VIVAX_STR_1092",0.0262921817138685
"VIVAX_STR_1093",0.0145488707782399
"VIVAX_STR_1096",0.019004783077018
"VIVAX_STR_1097",0.0888792655156817
"VIVAX_STR_1098",0.11157721011142
"VIVAX_STR_1099",0.0153766325807431
"VIVAX_STR_1101",-Inf
"VIVAX_STR_1102",0.0334599436363196
"VIVAX_STR_1103",0.0323418209295808
"VIVAX_STR_1104",0.0176298278240445
"VIVAX_STR_1105",0.0672732550489954
"VIVAX_STR_1106",0.0624251785530973
"VIVAX_STR_1107",0.00786580099932145
"VIVAX_STR_1111",0.0121462516260176
"VIVAX_STR_1112",-Inf
"VIVAX_STR_1113",0.0120848175155256
"VIVAX_STR_1114",0.0309184472418839
"VIVAX_STR_1115",0.000797126570964311
"VIVAX_STR_1116",0.00772777521234765
"VIVAX_STR_1129",-Inf
"VIVAX_STR_1130",-Inf
"VIVAX_STR_1131",-Inf
"VIVAX_STR_1132",0.0346714467663569
"VIVAX_STR_1133",-Inf
"VIVAX_STR_1134",-Inf
"VIVAX_STR_1138",0.011509200756243
"VIVAX_STR_1140",-Inf
"VIVAX_STR_1142",0.00561650517136998
"VIVAX_STR_1145",0.0332990209998242
"VIVAX_STR_1146",0.0252715121136174
"VIVAX_STR_1147",0.00439162672828935
"VIVAX_STR_1148",-Inf
"VIVAX_STR_1149",0.0179772015811604
"VIVAX_STR_1150",0.0152088874980441
"VIVAX_STR_1151",0.02473916856064
"VIVAX_STR_1152",0.0160687715299216
"VIVAX_STR_1155",0.0716029284890723
"VIVAX_STR_1157",-Inf
"VIVAX_STR_1159",-Inf
"VIVAX_STR_1161",-Inf
"VIVAX_STR_1163",0.0114580979711558
"VIVAX_STR_1165",0.0374686801999702
"VIVAX_STR_1169",0.0136371705497068
"VIVAX_STR_1170",-Inf
"VIVAX_STR_1171",-Inf
"VIVAX_STR_1172",-Inf
"VIVAX_STR_1173",-Inf
"VIVAX_STR_1176",-Inf
"VIVAX_STR_1177",-Inf
"VIVAX_STR_1178",-Inf
"VIVAX_STR_1179",-Inf
"VIVAX_STR_1180",-Inf
"VIVAX_STR_1181",0.160919779132283
"VIVAX_STR_1183",-Inf
"VIVAX_STR_1184",0.0173529883031566
"VIVAX_STR_1187",-Inf
"VIVAX_STR_1189",-Inf
"VIVAX_STR_1190",-Inf
"VIVAX_STR_1191",-Inf
"VIVAX_STR_1192",0.114799701398334
"VIVAX_STR_1194",-Inf
"VIVAX_STR_1198",-Inf
"VIVAX_STR_1199",-Inf
"VIVAX_STR_1201",0.039176271572484
"VIVAX_STR_1203",0.0391911531874107
"VIVAX_STR_1204",0.0373546610848826
"VIVAX_STR_1207",-Inf
"VIVAX_STR_1209",-Inf
"VIVAX_STR_1210",-Inf
"VIVAX_STR_1211",0.0310240047503675
"VIVAX_STR_1213",0.00607765017352536
"VIVAX_STR_1214",0.312886543126142
"VIVAX_STR_1215",-Inf
"VIVAX_STR_1217",0.168876225633814
"VIVAX_STR_1218",-Inf
"VIVAX_STR_1219",-Inf
"VIVAX_STR_1220",0.0780262527005598
"VIVAX_STR_1221",0.0876906622057295
"VIVAX_STR_1222",0.0896016671480816
"VIVAX_STR_1223",0.111269757444968
"VIVAX_STR_1224",0.344906768762908
"VIVAX_STR_1225",0.00495280897311946
"VIVAX_STR_1226",0.278450381264906
"VIVAX_STR_1227",0.0176341893451259
"VIVAX_STR_1229",0.00626020364320679
"VIVAX_STR_1230",-Inf
"VIVAX_STR_1231",0.0138215437981388
"VIVAX_STR_1234",0.0269682879024247
"VIVAX_STR_1235",0.0161482231912804
"VIVAX_STR_1236",-Inf
"VIVAX_STR_1237",0.139093793435947
"VIVAX_STR_1239",0.0257807047370211
"VIVAX_STR_1241",0.0302131357712065
"VIVAX_STR_1252",-Inf
"VIVAX_STR_1256",0.126826137176944
"VIVAX_STR_1259",0.020274737712132
"VIVAX_STR_1260",-Inf
"VIVAX_STR_1261",0.0975395994100169
"VIVAX_STR_1262",0.0104905850795419
"VIVAX_STR_1263",-Inf
"VIVAX_STR_1264",0.0691408383750732
"VIVAX_STR_1265",-Inf
"VIVAX_STR_1266",0.0352495754767603
"VIVAX_STR_1267",0.0225832935275854
"VIVAX_STR_1269",0.0673097992737196
"VIVAX_STR_1270",-Inf
"VIVAX_STR_1271",0.0139342657198512
"VIVAX_STR_1272",-Inf
"VIVAX_STR_1274",-Inf
"VIVAX_STR_1276",0.100599598329898
"VIVAX_STR_1277",0.0115323758327391
"VIVAX_STR_1278",0.168596560451841
"VIVAX_STR_1280",0.0244829567990675
"VIVAX_STR_1281",-Inf
"VIVAX_STR_1283",0.0305533511290672
